Date,Open,High,Low,Close,Adj Close,Volume
2019-09-19,0.750000,0.790000,0.750000,0.780000,0.780000,34984283
2019-09-20,0.780000,0.780000,0.770000,0.780000,0.780000,3485707
2019-09-23,0.770000,0.780000,0.760000,0.770000,0.770000,3413942
2019-09-24,0.770000,0.780000,0.770000,0.780000,0.780000,2366107
2019-09-25,0.780000,0.810000,0.770000,0.790000,0.790000,14050762
2019-09-26,0.790000,0.800000,0.770000,0.770000,0.770000,5841324
2019-09-27,0.780000,0.800000,0.770000,0.800000,0.800000,10745877
2019-09-30,0.800000,0.810000,0.790000,0.810000,0.810000,9793744
2019-10-01,0.810000,0.820000,0.790000,0.800000,0.800000,8143259
2019-10-02,0.790000,0.800000,0.790000,0.800000,0.800000,2856728
2019-10-03,0.800000,0.810000,0.770000,0.790000,0.790000,13393676
2019-10-04,0.790000,0.800000,0.780000,0.790000,0.790000,5493884
2019-10-07,0.790000,0.790000,0.770000,0.780000,0.780000,7912543
2019-10-08,0.770000,0.770000,0.730000,0.750000,0.750000,9783986
2019-10-09,0.750000,0.760000,0.710000,0.720000,0.720000,11412976
2019-10-10,0.720000,0.730000,0.690000,0.710000,0.710000,11920887
2019-10-11,0.710000,0.720000,0.700000,0.720000,0.720000,3135177
2019-10-14,0.710000,0.720000,0.660000,0.680000,0.680000,6658116
2019-10-15,0.690000,0.700000,0.680000,0.690000,0.690000,4892075
2019-10-16,0.680000,0.720000,0.680000,0.710000,0.710000,7420771
2019-10-17,0.720000,0.720000,0.690000,0.710000,0.710000,7280713
2019-10-18,0.730000,0.740000,0.720000,0.740000,0.740000,6971384
2019-10-21,0.740000,0.740000,0.720000,0.730000,0.730000,4096612
2019-10-22,0.730000,0.750000,0.720000,0.750000,0.750000,6052635
2019-10-23,0.750000,0.770000,0.740000,0.770000,0.770000,9586302
2019-10-24,0.770000,0.790000,0.760000,0.790000,0.790000,11035937
2019-10-25,0.790000,0.800000,0.780000,0.790000,0.790000,4239731
2019-10-28,0.790000,0.810000,0.780000,0.800000,0.800000,5332803
2019-10-30,0.800000,0.830000,0.790000,0.810000,0.810000,18413579
2019-10-31,0.810000,0.820000,0.790000,0.800000,0.800000,7032578
2019-11-01,0.800000,0.800000,0.780000,0.790000,0.790000,4222788
2019-11-04,0.800000,0.810000,0.790000,0.800000,0.800000,5610430
2019-11-05,0.800000,0.800000,0.780000,0.790000,0.790000,4569494
2019-11-06,0.780000,0.800000,0.780000,0.800000,0.800000,6904594
2019-11-07,0.800000,0.810000,0.790000,0.800000,0.800000,5604977
2019-11-08,0.800000,0.810000,0.790000,0.800000,0.800000,12805943
2019-11-11,0.800000,0.800000,0.790000,0.790000,0.790000,3539199
2019-11-12,0.800000,0.820000,0.790000,0.810000,0.810000,11812490
2019-11-13,0.810000,0.850000,0.800000,0.840000,0.840000,35273193
2019-11-14,0.840000,0.870000,0.810000,0.830000,0.830000,21080240
2019-11-15,0.830000,0.840000,0.820000,0.830000,0.830000,6663707
2019-11-18,0.840000,0.900000,0.840000,0.880000,0.880000,20260926
2019-11-19,0.890000,0.920000,0.850000,0.920000,0.920000,24957773
2019-11-20,0.930000,0.960000,0.900000,0.950000,0.950000,40332699
2019-11-21,0.960000,0.960000,0.920000,0.940000,0.940000,12527040
2019-11-22,0.940000,0.970000,0.930000,0.960000,0.960000,23271825
2019-11-25,0.960000,0.970000,0.920000,0.930000,0.930000,22699865
2019-11-26,0.920000,0.940000,0.880000,0.940000,0.940000,16616215
2019-11-27,0.940000,0.960000,0.920000,0.940000,0.940000,15653849
2019-11-28,0.940000,0.960000,0.930000,0.960000,0.960000,11501408
2019-11-29,0.960000,0.990000,0.950000,0.970000,0.970000,24429714
2019-12-02,0.990000,1.040000,0.980000,1.040000,1.040000,34166324
2019-12-03,1.040000,1.060000,1.010000,1.030000,1.030000,30586165
2019-12-04,1.040000,1.070000,1.030000,1.060000,1.060000,15921084
2019-12-05,1.070000,1.090000,1.060000,1.080000,1.080000,19586399
2019-12-06,1.090000,1.090000,1.040000,1.070000,1.070000,19564753
2019-12-09,1.060000,1.080000,1.030000,1.070000,1.070000,17583532
2019-12-10,1.070000,1.120000,1.060000,1.110000,1.110000,25557328
2019-12-11,1.110000,1.140000,1.100000,1.120000,1.120000,16285091
2019-12-12,1.120000,1.160000,1.100000,1.150000,1.150000,20876079
2019-12-13,1.150000,1.160000,1.090000,1.110000,1.110000,17682068
2019-12-16,1.090000,1.100000,1.050000,1.100000,1.100000,16405087
2019-12-17,1.120000,1.140000,1.110000,1.120000,1.120000,14974391
2019-12-18,1.110000,1.110000,1.080000,1.100000,1.100000,8152005
2019-12-19,1.100000,1.140000,1.090000,1.140000,1.140000,14044423
2019-12-20,1.150000,1.210000,1.140000,1.190000,1.190000,29740616
2019-12-23,1.190000,1.220000,1.170000,1.190000,1.190000,11149998
2019-12-24,1.190000,1.190000,1.160000,1.190000,1.190000,8267959
2019-12-25,1.180000,1.250000,1.180000,1.230000,1.230000,23755840
2019-12-26,1.230000,1.270000,1.230000,1.260000,1.260000,19358705
2019-12-27,1.270000,1.320000,1.250000,1.260000,1.260000,24065157
2019-12-30,1.280000,1.310000,1.250000,1.260000,1.260000,10530819
2019-12-31,1.270000,1.280000,1.240000,1.270000,1.270000,8455263
2020-01-02,1.260000,1.320000,1.260000,1.300000,1.300000,11682611
2020-01-03,1.280000,1.280000,1.160000,1.230000,1.230000,20745336
2020-01-06,1.200000,1.200000,1.120000,1.130000,1.130000,18485346
2020-01-07,1.150000,1.190000,1.150000,1.160000,1.160000,9778190
2020-01-08,1.120000,1.180000,1.100000,1.160000,1.160000,20125852
2020-01-09,1.190000,1.260000,1.190000,1.260000,1.260000,16601352
2020-01-10,1.250000,1.480000,1.250000,1.430000,1.430000,66072084
2020-01-13,1.450000,1.470000,1.390000,1.420000,1.420000,20615727
2020-01-14,1.420000,1.430000,1.310000,1.390000,1.390000,18254338
2020-01-15,1.390000,1.460000,1.350000,1.430000,1.430000,34420608
2020-01-16,1.430000,1.450000,1.380000,1.400000,1.400000,11476002
2020-01-17,1.410000,1.440000,1.390000,1.420000,1.420000,14244775
2020-01-20,1.430000,1.500000,1.430000,1.440000,1.440000,23792069
2020-01-21,1.420000,1.450000,1.390000,1.430000,1.430000,15954840
2020-01-22,1.450000,1.450000,1.390000,1.410000,1.410000,10484999
2020-01-23,1.400000,1.440000,1.390000,1.410000,1.410000,12456905
2020-01-24,1.420000,1.430000,1.360000,1.390000,1.390000,16970986
2020-01-27,1.360000,1.430000,1.340000,1.390000,1.390000,17484387
2020-01-28,1.400000,1.420000,1.370000,1.390000,1.390000,21875387
2020-01-29,1.400000,1.470000,1.390000,1.420000,1.420000,44188288
2020-01-30,1.400000,1.430000,1.360000,1.400000,1.400000,24817880
2020-01-31,1.390000,1.410000,1.380000,1.390000,1.390000,10709083
2020-02-03,1.380000,1.390000,1.340000,1.360000,1.360000,10122186
2020-02-04,1.380000,1.630000,1.380000,1.630000,1.630000,203904426
2020-02-05,1.640000,1.920000,1.640000,1.700000,1.700000,457246721
2020-02-06,1.740000,1.810000,1.720000,1.760000,1.760000,172641015
2020-02-07,1.770000,1.780000,1.650000,1.670000,1.670000,67491280
2020-02-10,1.670000,1.740000,1.510000,1.600000,1.600000,87781854
2020-02-11,1.630000,1.660000,1.540000,1.610000,1.610000,62350759
2020-02-12,1.620000,1.660000,1.580000,1.590000,1.590000,46095282
2020-02-13,1.590000,1.630000,1.570000,1.590000,1.590000,29292500
2020-02-14,1.590000,1.610000,1.550000,1.550000,1.550000,31740982
2020-02-17,1.570000,1.660000,1.520000,1.600000,1.600000,81649295
2020-02-18,1.600000,1.610000,1.530000,1.550000,1.550000,34888748
2020-02-19,1.560000,1.610000,1.530000,1.590000,1.590000,49170801
2020-02-20,1.590000,1.600000,1.400000,1.420000,1.420000,42588604
2020-02-21,1.400000,1.540000,1.360000,1.540000,1.540000,87953785
2020-02-24,1.500000,1.630000,1.470000,1.580000,1.580000,84019399
2020-02-25,1.610000,1.630000,1.540000,1.570000,1.570000,41194435
2020-02-26,1.550000,1.570000,1.510000,1.560000,1.560000,36166926
2020-02-27,1.520000,1.550000,1.420000,1.430000,1.430000,36731913
2020-02-28,1.140000,1.350000,1.140000,1.290000,1.290000,32369552
2020-03-02,1.360000,1.430000,1.310000,1.400000,1.400000,33109987
2020-03-03,1.440000,1.500000,1.430000,1.440000,1.440000,29126265
2020-03-04,1.440000,1.480000,1.390000,1.400000,1.400000,38365473
2020-03-05,1.440000,1.450000,1.380000,1.420000,1.420000,10317506
2020-03-06,1.420000,1.440000,1.350000,1.360000,1.360000,19282071
2020-03-09,1.270000,1.320000,1.150000,1.190000,1.190000,25652842
2020-03-10,1.250000,1.260000,1.050000,1.050000,1.050000,28990996
2020-03-11,1.050000,1.050000,1.050000,1.050000,1.050000,0
2020-03-12,0.870000,0.880000,0.750000,0.750000,0.750000,30821392
2020-03-13,0.720000,0.820000,0.690000,0.820000,0.820000,19504104
2020-03-16,0.760000,0.820000,0.740000,0.740000,0.740000,15396289
2020-03-17,0.740000,0.750000,0.670000,0.700000,0.700000,17314855
2020-03-18,0.680000,0.740000,0.680000,0.710000,0.710000,12765250
2020-03-19,0.700000,0.730000,0.680000,0.700000,0.700000,13180159
2020-03-20,0.730000,0.730000,0.690000,0.700000,0.700000,11227607
2020-03-23,0.670000,0.690000,0.640000,0.670000,0.670000,22121966
2020-03-24,0.690000,0.710000,0.670000,0.710000,0.710000,17499192
2020-03-25,0.720000,0.750000,0.690000,0.720000,0.720000,27350009
2020-03-26,0.720000,0.780000,0.710000,0.780000,0.780000,40364641
2020-03-27,0.780000,0.830000,0.760000,0.770000,0.770000,30375994
2020-03-30,0.770000,0.800000,0.740000,0.780000,0.780000,23272198
2020-03-31,0.790000,0.840000,0.780000,0.840000,0.840000,31291498
2020-04-01,0.810000,0.920000,0.810000,0.920000,0.920000,37870195
2020-04-02,0.940000,0.980000,0.870000,0.880000,0.880000,31398423
2020-04-03,0.860000,0.900000,0.820000,0.880000,0.880000,28181361
2020-04-06,0.900000,0.950000,0.890000,0.940000,0.940000,25413305
2020-04-07,0.950000,1.020000,0.940000,1.010000,1.010000,56963387
2020-04-08,1.010000,1.080000,0.960000,1.060000,1.060000,80019902
2020-04-09,1.080000,1.110000,1.050000,1.080000,1.080000,37746453
2020-04-10,1.090000,1.170000,1.060000,1.140000,1.140000,48942492
2020-04-13,1.130000,1.190000,1.110000,1.150000,1.150000,36147719
2020-04-14,1.170000,1.180000,1.140000,1.140000,1.140000,24372441
2020-04-15,1.140000,1.140000,1.020000,1.040000,1.040000,46016514
2020-04-16,1.050000,1.080000,1.000000,1.050000,1.050000,20835534
2020-04-17,1.060000,1.110000,1.060000,1.070000,1.070000,30479196
2020-04-20,1.090000,1.130000,1.080000,1.110000,1.110000,31702211
2020-04-21,1.100000,1.150000,1.080000,1.100000,1.100000,20945733
2020-04-22,1.110000,1.180000,1.100000,1.140000,1.140000,65730597
2020-04-24,1.140000,1.230000,1.120000,1.200000,1.200000,64387689
2020-04-27,1.220000,1.280000,1.210000,1.250000,1.250000,48623171
2020-04-28,1.270000,1.280000,1.220000,1.240000,1.240000,27314503
2020-04-29,1.240000,1.270000,1.210000,1.240000,1.240000,20707708
2020-04-30,1.240000,1.310000,1.180000,1.250000,1.250000,88743899
2020-05-04,1.240000,1.290000,1.220000,1.270000,1.270000,32173241
2020-05-05,1.290000,1.300000,1.250000,1.270000,1.270000,22237435
2020-05-06,1.270000,1.330000,1.270000,1.280000,1.280000,57936697
2020-05-07,1.300000,1.310000,1.270000,1.280000,1.280000,17280085
2020-05-08,1.290000,1.300000,1.220000,1.240000,1.240000,22333386
2020-05-11,1.250000,1.310000,1.220000,1.260000,1.260000,54815421
2020-05-12,1.260000,1.380000,1.250000,1.380000,1.380000,94287978
2020-05-13,1.400000,1.470000,1.350000,1.370000,1.370000,65538730
2020-05-14,1.330000,1.360000,1.270000,1.300000,1.300000,33463421
2020-05-15,1.320000,1.330000,1.290000,1.310000,1.310000,17153134
2020-05-18,1.320000,1.370000,1.320000,1.350000,1.350000,25779388
2020-05-20,1.350000,1.390000,1.320000,1.370000,1.370000,24616092
2020-05-21,1.380000,1.400000,1.330000,1.360000,1.360000,21102249
2020-05-22,1.350000,1.400000,1.350000,1.370000,1.370000,15119957
2020-05-27,1.390000,1.410000,1.370000,1.380000,1.380000,20994434
2020-05-28,1.390000,1.400000,1.330000,1.360000,1.360000,17658728
2020-05-29,1.350000,1.370000,1.340000,1.350000,1.350000,13313399
2020-06-01,1.360000,1.440000,1.350000,1.430000,1.430000,47840932
2020-06-02,1.440000,1.480000,1.370000,1.440000,1.440000,63208449
2020-06-03,1.460000,1.510000,1.440000,1.480000,1.480000,66528080
2020-06-04,1.490000,1.530000,1.470000,1.470000,1.470000,45901822
2020-06-05,1.490000,1.500000,1.440000,1.470000,1.470000,30651471
2020-06-08,1.480000,1.530000,1.470000,1.480000,1.480000,48848052
2020-06-09,1.490000,1.510000,1.450000,1.480000,1.480000,27704973
2020-06-10,1.490000,1.560000,1.470000,1.520000,1.520000,63461890
2020-06-11,1.520000,1.590000,1.510000,1.520000,1.520000,41744698
2020-06-12,1.500000,1.550000,1.480000,1.520000,1.520000,30490176
2020-06-15,1.490000,1.540000,1.480000,1.520000,1.520000,24049455
2020-06-16,1.530000,1.570000,1.520000,1.540000,1.540000,40107198
2020-06-17,1.550000,1.600000,1.530000,1.540000,1.540000,46775508
2020-06-18,1.540000,1.570000,1.530000,1.550000,1.550000,28476834
2020-06-19,1.560000,1.570000,1.490000,1.500000,1.500000,24586998
2020-06-22,1.500000,1.570000,1.490000,1.540000,1.540000,65966830
2020-06-23,1.560000,1.690000,1.550000,1.640000,1.640000,190213337
